,Port1,Port2,Port3,Port4,Port5
20170905,-0.16427727081331026,-0.19497849412338172,-0.19985708215811382,-0.0447598049959303,-0.26420437332000674
20170917,0.1268919454881677,0.1451902725134258,0.12176304415143287,0.16542885705452853,0.10391000427815857
20170929,-0.013341522728855882,-0.027064282079605,0.14678765877981595,-0.07516102982951503,-0.12165373386340687
20171011,0.2952889584806994,-0.03506151850754483,-0.07737811497118872,-0.1225835422452203,0.09543840107747259
20171023,0.06535221200669221,0.006108348391027979,0.1250803989557412,0.010086816460047453,0.06095131824763345
20171104,0.23688189301684032,0.15680315558521335,0.12478145696730998,0.39644490905338065,0.2418326578774239
20171116,0.47672340356828974,0.3717164396078817,0.5698348348578017,0.46422645498693593,0.6180675623729104
20171128,0.3416148826170861,0.3238388090786966,0.1981625146967422,0.2467771944850646,0.26190772513949895
20171210,0.9378558582105344,1.1632820237995527,0.775117441281621,0.6767849532661507,0.6418180575801125
20171222,0.6108828267571341,1.4549692579394313,0.695942748417937,1.3672514888714526,0.16035251232211953
20180103,0.7846708099371849,0.3019322913952371,0.2489577581751294,0.10088564450402945,-0.09125572137765284
20180115,-0.028725475050497967,-0.15447417000493432,-0.18733731276852275,-0.07452159710555148,-0.1354471635994548
20180127,-0.395154739526857,-0.37370675143730253,-0.3980620181661866,-0.34876264316283984,-0.38231569468400994
20180208,-0.021156215059803123,0.029671569241772413,0.19945895460218108,0.10727187738766832,0.03150735674888387
20180220,-0.013403700659949894,-0.05342878898027511,-0.05276492645026926,-0.011704493384831085,-0.11273110039694877
20180304,-0.36969554686971323,-0.40212137455628677,-0.3542631215132251,-0.302619540182519,-0.3658477790604336
20180316,0.013234482077379992,0.09094593697573893,0.01940304488110628,-0.050458360249227785,-0.1059670015295695
