,Port1,Port2,Port3,Port4,Port5
20170915,"Index(['waves', 'nem', 'stellar', 'zcash', 'eos', 'ethereum', 'litecoin'], dtype='object')","Index(['cvcoin', 'wings', 'suncontract', 'nano', 'stratis', 'district0x',
       'factom'],
      dtype='object')","Index(['steem', 'rlc', 'aidos-kuneen', 'iota', 'ardor', 'populous',
       'agoras-tokens'],
      dtype='object')","Index(['primas', 'syscoin', 'dash', 'adx-net', 'nexus', 'singulardtv', '0x'], dtype='object')","Index(['bitcoin', 'bitcoin-cash', 'neo', 'komodo', 'ark', 'monero',
       'crypto-com'],
      dtype='object')"
20171005,"Index(['ark', 'nexus', 'crypto-com', 'stratis', 'monero', 'litecoin', 'dash',
       'bitcoin-cash'],
      dtype='object')","Index(['ethereum', 'rlc', 'populous', '0x', 'wings', 'suncontract', 'nem'], dtype='object')","Index(['primas', 'singulardtv', 'cvcoin', 'nano', 'agrello-delta',
       'agoras-tokens', 'iota', 'syscoin'],
      dtype='object')","Index(['ardor', 'steem', 'komodo', 'neblio', 'district0x', 'stellar',
       'factom'],
      dtype='object')","Index(['neo', 'zcash', 'bitcoin', 'adx-net', 'eos', 'loopring', 'waves'], dtype='object')"
20171025,"Index(['wings', 'suncontract', 'steem', 'dash', 'kyber-network', 'waves',
       'eos', 'zcash'],
      dtype='object')","Index(['cvcoin', 'populous', 'primas', 'agrello-delta', 'loopring',
       'singulardtv', 'vibe', 'factom'],
      dtype='object')","Index(['crypto-com', 'agoras-tokens', 'ark', 'komodo', '0x', 'nano', 'rlc',
       'nexus'],
      dtype='object')","Index(['iota', 'adx-net', 'cardano', 'monero', 'syscoin', 'neblio', 'nem',
       'ardor'],
      dtype='object')","Index(['bitcoin', 'stellar', 'bitcoin-cash', 'litecoin', 'ethereum', 'neo',
       'stratis', 'district0x'],
      dtype='object')"
20171114,"Index(['agoras-tokens', 'steem', 'wings', 'neblio', 'red-pulse', 'stratis',
       'ethereum', 'crypto-com', 'bitcoin'],
      dtype='object')","Index(['agrello-delta', 'cvcoin', 'nano', 'rlc', 'primas', 'suncontract',
       'nexus', 'vibe'],
      dtype='object')","Index(['populous', 'syscoin', 'kyber-network', 'ardor', '0x', 'district0x',
       'komodo', 'enigma', 'loopring'],
      dtype='object')","Index(['zcash', 'neo', 'factom', 'cardano', 'ark', 'singulardtv', 'nem',
       'adx-net'],
      dtype='object')","Index(['bitcoin-cash', 'dash', 'litecoin', 'monero', 'eos', 'iota', 'stellar',
       'waves'],
      dtype='object')"
20171204,"Index(['rlc', 'komodo', '0x', 'red-pulse', 'kyber-network', 'district0x',
       'adx-net', 'waves', 'zcash', 'neo'],
      dtype='object')","Index(['populous', 'cryptonex', 'crypto-com', 'vibe', 'cvcoin', 'primas',
       'wings', 'agrello-delta', 'neblio'],
      dtype='object')","Index(['steem', 'singulardtv', 'suncontract', 'loopring', 'ark', 'nexus',
       'factom', 'streamr-datacoin', 'nano'],
      dtype='object')","Index(['litecoin', 'agoras-tokens', 'ethereum', 'syscoin', 'stratis', 'enigma',
       'ripio-credit-network', 'ardor', 'nem'],
      dtype='object')","Index(['bitcoin-cash', 'cardano', 'iota', 'dash', 'power-ledger', 'eos',
       'stellar', 'monero', 'bitcoin'],
      dtype='object')"
20171224,"Index(['vibe', 'cvcoin', 'cryptonex', 'primas', 'suncontract', 'waves',
       'monero', 'crypto-com', 'iota', 'bitcoin'],
      dtype='object')","Index(['neblio', 'red-pulse', 'steem', 'loopring', 'nexus', 'rlc', 'populous',
       'agrello-delta', 'singulardtv', 'wings'],
      dtype='object')","Index(['ripio-credit-network', 'kyber-network', 'nano', 'agoras-tokens', 'ark',
       'factom', 'adx-net', 'enigma', 'district0x', 'syscoin'],
      dtype='object')","Index(['nem', 'power-ledger', 'komodo', 'time-new-bank', 'ardor', 'stratis',
       'streamr-datacoin', 'quantstamp', 'qash', '0x'],
      dtype='object')","Index(['bitcoin-cash', 'litecoin', 'cardano', 'eos', 'neo', 'stellar', 'dash',
       'zcash', 'ethereum'],
      dtype='object')"
20180113,"Index(['agoras-tokens', 'komodo', 'syscoin', 'ardor', 'crypto-com', 'iota',
       'waves', 'dash', 'litecoin', 'bitcoin-cash', 'bitcoin'],
      dtype='object')","Index(['singulardtv', 'wings', 'populous', 'adx-net', 'suncontract',
       'dynamic-trading-rights', 'cvcoin', 'ormeus-coin',
       'ripio-credit-network', 'primas', 'cryptonex'],
      dtype='object')","Index(['power-ledger', 'kyber-network', 'district0x', 'agrello-delta',
       'factom', 'wax', 'nuls', 'red-pulse', 'ark', 'monero',
       'streamr-datacoin'],
      dtype='object')","Index(['steem', 'nem', '0x', 'nano', 'time-new-bank', 'enigma', 'quantstamp',
       'nexus', 'stratis', 'qash', 'nebulas-token'],
      dtype='object')","Index(['ethereum', 'vibe', 'stellar', 'eos', 'neblio', 'cardano', 'rlc', 'neo',
       'zcash', 'loopring'],
      dtype='object')"
20180202,"Index(['adx-net', 'quantstamp', 'qash', 'iota', 'wax', 'dash', 'vibe',
       'litecoin', 'bitcoin-cash', 'monero', 'ardor', 'cardano'],
      dtype='object')","Index(['ormeus-coin', 'nuls', 'agrello-delta', 'waves', 'wings',
       'sirin-labs-token', 'qlink', 'factom', 'enigma', 'neblio', 'gifto',
       'power-ledger'],
      dtype='object')","Index(['bibox-token', 'syscoin', 'red-pulse', 'rlc', 'streamr-datacoin',
       'cryptonex', 'suncontract', 'cvcoin', 'dynamic-trading-rights', 'nexus',
       'maker', 'district0x'],
      dtype='object')","Index(['stratis', 'singulardtv', 'time-new-bank', 'komodo', 'kyber-network',
       'agoras-tokens', 'ark', 'zcash', 'high-performance-blockchain',
       'loopring', 'crypto-com', 'ripio-credit-network'],
      dtype='object')","Index(['ethereum', 'eos', 'bitcoin', 'stellar', 'neo', 'steem', 'nem', 'nano',
       'nebulas-token', '0x', 'primas', 'populous'],
      dtype='object')"
20180222,"Index(['time-new-bank', 'bibox-token', 'kyber-network', 'sirin-labs-token',
       '0x', 'iota', 'nano', 'zcash', 'neo', 'nem', 'eos', 'bitcoin-cash',
       'ethereum'],
      dtype='object')","Index(['crypto-com', 'loopring', 'singularitynet', 'qash', 'ormeus-coin',
       'singulardtv', 'quantstamp', 'dash', 'nexus', 'ripio-credit-network',
       'suncontract', 'high-performance-blockchain'],
      dtype='object')","Index(['syscoin', 'factom', 'all-sports', 'qlink', 'streamr-datacoin', 'wings',
       'primas', 'cryptonex', 'cvcoin', 'dynamic-trading-rights', 'nuls',
       'nebulas-token', 'maker'],
      dtype='object')","Index(['komodo', 'ignis', 'vibe', 'stratis', 'steem', 'populous', 'cardano',
       'enigma', 'district0x', 'rlc', 'ark', 'power-ledger'],
      dtype='object')","Index(['bitcoin', 'litecoin', 'gifto', 'wax', 'monero', 'red-pulse', 'neblio',
       'stellar', 'waves', 'adx-net', 'ardor', 'agrello-delta'],
      dtype='object')"
