,Port1,Port2,Port3,Port4,Port5
20171207,"Index(['populous', 'suncontract', 'wings', '0x', 'nem', 'nexus', 'komodo'], dtype='object')","Index(['waves', 'steem', 'singulardtv', 'factom', 'district0x', 'nano', 'rlc'], dtype='object')","Index(['ethereum', 'agoras-tokens', 'syscoin', 'ardor', 'stratis', 'primas',
       'loopring'],
      dtype='object')","Index(['monero', 'neo', 'zcash', 'adx-net', 'crypto-com', 'litecoin', 'ark'], dtype='object')","Index(['bitcoin-cash', 'bitcoin', 'iota', 'stellar', 'eos', 'dash'], dtype='object')"
20180215,"Index(['adx-net', 'ark', 'populous', 'primas', 'suncontract', 'cryptonex',
       'cvcoin', 'waves', 'bitcoin'],
      dtype='object')","Index(['nexus', 'streamr-datacoin', 'singulardtv', 'komodo', 'syscoin',
       'district0x', 'factom', 'agrello-delta', 'wings'],
      dtype='object')","Index(['rlc', 'zcash', 'crypto-com', 'loopring', 'nano', '0x',
       'ripio-credit-network', 'kyber-network', 'red-pulse'],
      dtype='object')","Index(['neo', 'power-ledger', 'nem', 'neblio', 'monero', 'dash', 'steem',
       'enigma', 'stratis'],
      dtype='object')","Index(['bitcoin-cash', 'litecoin', 'iota', 'ethereum', 'eos', 'cardano',
       'stellar', 'vibe'],
      dtype='object')"
20180426,"Index(['dynamic-trading-rights', 'cryptonex', 'maker', 'qash', 'bibox-token',
       'primas', 'time-new-bank', 'zcash', 'dash', 'adx-net',
       'sirin-labs-token', 'ethereum'],
      dtype='object')","Index(['kyber-network', 'komodo', 'nuls', 'enigma', 'nebulas-token',
       'high-performance-blockchain', 'quantstamp', 'waves', 'ark', 'factom',
       'streamr-datacoin', 'cvcoin'],
      dtype='object')","Index(['syscoin', 'agrello-delta', '0x', 'populous', 'ardor', 'loopring',
       'power-ledger', 'suncontract', 'rlc', 'ripio-credit-network',
       'ormeus-coin', 'stratis'],
      dtype='object')","Index(['gifto', 'stellar', 'monero', 'wax', 'steem', 'nem', 'red-pulse',
       'iota', 'neblio', 'wings', 'vibe', 'singulardtv'],
      dtype='object')","Index(['eos', 'bitcoin', 'bitcoin-cash', 'litecoin', 'crypto-com', 'nano',
       'cardano', 'nexus', 'neo', 'qlink', 'district0x'],
      dtype='object')"
20180705,"Index(['matrix-ai-network', 'ravencoin', 'nexus', 'qlink', 'ardor', 'wings',
       'qash', 'cryptonex', 'factom', 'high-performance-blockchain', 'credits',
       'ormeus-coin', 'adx-net', 'dash', 'litecoin', 'bitcoin'],
      dtype='object')","Index(['agrello-delta', 'stratis', 'komodo', 'suncontract', 'fusion', 'monero',
       'vibe', 'crpt', 'ark', 'ren', 'nano', 'maker', 'dynamic-trading-rights',
       'atn', 'neblio'],
      dtype='object')","Index(['ruff', 'nuls', 'quantstamp', 'bottos', 'ripio-credit-network',
       'populous', 'waves', 'enigma', 'time-new-bank', 'red-pulse', 'wax',
       'polymath-network', 'loopring', 'cvcoin', 'singularitynet'],
      dtype='object')","Index(['ignis', 'bibox-token', 'stellar', 'loom-network', 'steem',
       'district0x', 'power-ledger', 'kyber-network', 'streamr-datacoin',
       'nebulas-token', 'singulardtv', 'rlc', 'primas', 'sirin-labs-token',
       'nem'],
      dtype='object')","Index(['eos', 'mithril', 'ethereum', 'bitcoin-cash', 'crypto-com', 'ontology',
       'cardano', 'syscoin', 'truechain', 'zcash', 'all-sports', 'gifto',
       'neo', 'iota', '0x'],
      dtype='object')"
20180913,"Index(['ormeus-coin', 'kyber-network', 'matrix-ai-network', 'loopring', 'ren',
       'cardano', 'high-performance-blockchain', 'ontology', 'bitcoin-cash',
       'fusion', 'nebulas-token', 'gifto', 'truechain', 'litecoin',
       'bibox-token', 'eos', 'ethereum'],
      dtype='object')","Index(['maker', 'atn', 'stakenet', 'wings', 'vibe', 'polymath-network',
       'factom', 'singularitynet', 'odem', 'ark', 'ripio-credit-network',
       'neblio', 'nexo', 'all-sports', 'bnktothefuture', 'educare',
       'ravencoin'],
      dtype='object')","Index(['nexus', 'crpt', 'cryptonex', 'qash', 'credits', 'quantstamp',
       'suncontract', 'cvcoin', 'qlink', 'sirin-labs-token', 'stratis', 'rlc',
       'agrello-delta', 'dynamic-trading-rights', 'time-new-bank',
       'red-pulse'],
      dtype='object')","Index(['waves', 'loom-network', 'iota', 'ignis', 'zcash', 'primas', 'populous',
       'wax', 'nuls', 'nkn', 'steem', 'komodo', 'nem', 'bottos', 'ruff',
       'enigma', 'singulardtv'],
      dtype='object')","Index(['bitcoin', 'syscoin', 'dash', 'mithril', 'stellar', 'nano',
       'power-ledger', 'ardor', '0x', 'monero', 'streamr-datacoin',
       'crypto-com', 'adx-net', 'neo', 'district0x', 'cortex'],
      dtype='object')"
20181122,"Index(['pchain', 'mixin', 'suncontract', 'ontology',
       'high-performance-blockchain', 'cryptonex', 'fusion', 'crpt',
       'populous', 'cortex', 'ormeus-coin', 'vechain', 'gifto', 'cardano',
       'bibox-token', 'neo', 'litecoin', 'bitcoin', 'ethereum'],
      dtype='object')","Index(['rlc', 'seele', 'bottos', 'mithril', 'ardor', 'stasis-euro', 'educare',
       'matrix-ai-network', 'syscoin', 'ren', 'ark', 'ignis', 'stakenet',
       'constellation', 'metronome', 'atn', 'dynamic-trading-rights',
       'bnktothefuture'],
      dtype='object')","Index(['wings', 'nebulas-token', 'qash', 'komodo', 'time-new-bank', 'maker',
       'smartshare', 'nuls', 'wax', 'credits', 'odem', 'enigma', 'nkn',
       'kyber-network', 'nexus', 'all-sports', 'cvcoin', 'loopring', 'qlink'],
      dtype='object')","Index(['polymath-network', 'pundi-x', 'waves', 'crypto-com', 'zcash', 'nexo',
       'ruff', 'streamr-datacoin', 'singulardtv', 'steem', 'adx-net',
       'stratis', 'factom', 'district0x', 'quantstamp', 'neblio',
       'singularitynet', 'power-ledger'],
      dtype='object')","Index(['red-pulse', 'bitcoin-cash', 'ravencoin', 'dash', 'eos', 'stellar',
       'nano', 'vibe', '0x', 'truechain', 'iota', 'monero', 'nem',
       'agrello-delta', 'primas', 'loom-network', 'ripio-credit-network',
       'sirin-labs-token'],
      dtype='object')"
20190131,"Index(['zip', 'matrix-ai-network', 'time-new-bank',
       'high-performance-blockchain', 'nexo', 'wax', 'nebulas-token', 'monero',
       'vechain', 'maker', 'kyber-network', 'ravencoin', 'ontology', '0x',
       'neo', 'mithril', 'zcash', 'eos', 'dash', 'stellar'],
      dtype='object')","Index(['nano', 'safeinsure', 'metronome', 'mixin', 'travala', 'snetwork',
       'atn', 'cryptonex', 'dynamic-trading-rights', 'suncontract',
       'bnktothefuture', 'stakenet', 'constellation', 'bottos', 'neblio',
       'cortex', 'crpt', 'pchain', 'seele'],
      dtype='object')","Index(['stasis-euro', 'ormeus-coin', 'ardor', 'komodo', 'ark', 'populous',
       'nkn', 'bibox-token', 'all-sports', 'cvcoin', 'primas', 'quantstamp',
       'fusion', 'streamr-datacoin', 'qash', 'ripio-credit-network',
       'polymath-network', 'educare', 'ignis', 'loom-network'],
      dtype='object')","Index(['pundi-x', 'power-ledger', 'enigma', 'ren', 'steem', 'syscoin', 'iota',
       'odem', 'nexus', 'rlc', 'red-pulse', 'qlink', 'district0x',
       'singularitynet', 'smartshare', 'ruff', 'singulardtv', 'gifto',
       'credits'],
      dtype='object')","Index(['bitcoin-cash', 'ethereum', 'bitcoin', 'litecoin', 'waves',
       'agrello-delta', 'truechain', 'nuls', 'loopring', 'insight-chain',
       'stratis', 'sirin-labs-token', 'crypto-com', 'nem', 'adx-net',
       'cardano', 'wings', 'vibe', 'factom'],
      dtype='object')"
20190411,"Index(['metronome', 'atn', 'constellation', 'stakenet',
       'dynamic-trading-rights', 'snetwork', 'credits', 'travala', 'mithril',
       'stasis-euro', 'odem', 'nexo', 'insight-chain', 'maker', 'iota', 'nem',
       'zcash', 'stellar', 'ethereum', 'bitcoin'],
      dtype='object')","Index(['matrix-ai-network', 'streamr-datacoin', 'nkn', 'district0x', 'syscoin',
       'ruff', 'fusion', 'seele', 'qash', 'neblio', 'factom', 'populous',
       'primas', 'crpt', 'safeinsure', 'pchain', 'bnktothefuture', 'cvcoin',
       'mixin', 'bottos'],
      dtype='object')","Index(['qlink', 'nebulas-token', 'nexus', 'ren', 'cortex', 'fantom',
       'singularitynet', 'singulardtv', 'sirin-labs-token', 'educare', 'zip',
       'ignis', 'ardor', '0x', 'quantstamp', 'all-sports',
       'high-performance-blockchain', 'suncontract', 'kcash', 'smartshare'],
      dtype='object')","Index(['gifto', 'vibe', 'rlc', 'power-ledger', 'komodo', 'adx-net', 'wings',
       'ripio-credit-network', 'enigma', 'crypto-com-coin', 'red-pulse',
       'vechain', 'waves', 'wax', 'time-new-bank', 'nano', 'loom-network',
       'ormeus-coin', 'monero', 'stratis'],
      dtype='object')","Index(['litecoin', 'eos', 'bitcoin-cash', 'ontology', 'ravencoin', 'nuls',
       'agrello-delta', 'truechain', 'dash', 'crypto-com', 'kyber-network',
       'cardano', 'loopring', 'neo', 'ark', 'bitcoin-sv', 'pundi-x',
       'bibox-token', 'polymath-network', 'steem'],
      dtype='object')"
20190620,"Index(['pchain', 'next', 'cwv-chain', 'steem', 'stasis-euro', 'ark', 'nexus',
       'davinci-coin', 'safeinsure', 'factom', 'credits', 'crypto-com-coin',
       '0x', 'stableusd', 'nexo', 'populous', 'ormeus-coin', 'maker',
       'vechain', 'waves', 'loopring', 'ontology', 'stellar'],
      dtype='object')","Index(['ruff', 'syscoin', 'hyperion', 'bottos', 'matrix-ai-network', 'neblio',
       'bnktothefuture', 'snetwork', 'bhp-coin', 'constellation',
       'singularitynet', 'crpt', 'rlc', 'atn', 'mixin', 'travala', 'thorecoin',
       'metronome', 'dynamic-trading-rights', 'wings', 'hycon', 'stakenet'],
      dtype='object')","Index(['district0x', 'cortex', 'primas', 'insight-chain', 'vibe',
       'singulardtv', 'power-ledger', 'high-performance-blockchain',
       'loom-network', 'metahash', 'komodo', 'quantstamp', 'platincoin',
       'kyber-network', 'streamr-datacoin', 'sirin-labs-token', 'all-sports',
       'nkn', 'qash', 'cvcoin', 'seele', 'odem'],
      dtype='object')","Index(['dash', 'monero', 'adx-net', 'wax', 'iota', 'crypto-com',
       'ripio-credit-network', 'neo', 'nem', 'bibox-token', 'ren', 'nano',
       'educare', 'red-pulse', 'qlink', 'fantom', 'agrello-delta',
       'smartshare', 'fusion', 'zip', 'suncontract', 'stratis'],
      dtype='object')","Index(['bitcoin', 'litecoin', 'bitcoin-cash', 'bitcoin-sv', 'ethereum', 'eos',
       'ignis', 'zcash', 'ravencoin', 'truechain', 'gifto', 'mithril', 'nuls',
       'cardano', 'grin', 'nebulas-token', 'polymath-network', 'kcash',
       'ardor', 'enigma', 'pundi-x', 'time-new-bank'],
      dtype='object')"
