,Port1,Port2,Port3,Port4,Port5
20170829,"Index(['wings', 'nexus', 'nano', 'rlc', 'singulardtv', 'agoras-tokens'], dtype='object')","Index(['factom', 'ardor', 'steem', 'komodo', 'syscoin'], dtype='object')","Index(['iota', 'zcash', 'stellar', 'nem', 'waves'], dtype='object')","Index(['monero', 'ark', 'dash', 'eos', 'stratis'], dtype='object')","Index(['neo', 'crypto-com', 'ethereum', 'bitcoin', 'litecoin'], dtype='object')"
20170904,"Index(['steem', 'wings', 'nano', 'rlc', 'singulardtv', 'agoras-tokens'], dtype='object')","Index(['syscoin', 'waves', 'factom', 'ardor', 'nexus'], dtype='object')","Index(['eos', 'zcash', 'komodo', 'stellar', 'nem'], dtype='object')","Index(['monero', 'ark', 'dash', 'stratis', 'iota'], dtype='object')","Index(['neo', 'crypto-com', 'ethereum', 'bitcoin', 'litecoin'], dtype='object')"
20170910,"Index(['steem', 'nano', 'rlc', 'wings', 'singulardtv', 'agoras-tokens'], dtype='object')","Index(['stellar', 'waves', 'factom', 'populous', 'ardor', 'nexus'], dtype='object')","Index(['stratis', 'zcash', 'eos', 'syscoin', 'nem'], dtype='object')","Index(['litecoin', 'monero', 'ark', 'dash', 'komodo', 'iota'], dtype='object')","Index(['neo', 'adx-net', 'crypto-com', 'ethereum', 'bitcoin'], dtype='object')"
20170916,"Index(['nano', 'singulardtv', 'populous', 'rlc', 'wings', 'agoras-tokens'], dtype='object')","Index(['stellar', 'waves', 'factom', 'nexus', 'ardor', 'steem'], dtype='object')","Index(['zcash', 'stratis', 'syscoin', 'eos', 'nem'], dtype='object')","Index(['monero', 'ethereum', 'ark', 'dash', 'komodo', 'iota'], dtype='object')","Index(['neo', 'adx-net', 'crypto-com', 'bitcoin', 'litecoin'], dtype='object')"
20170922,"Index(['nano', 'singulardtv', 'populous', 'wings', 'rlc', 'agoras-tokens'], dtype='object')","Index(['stellar', 'waves', 'nexus', 'factom', 'ardor', 'steem'], dtype='object')","Index(['zcash', 'syscoin', 'stratis', 'nem', 'eos'], dtype='object')","Index(['monero', 'ethereum', 'ark', 'dash', 'komodo', 'iota'], dtype='object')","Index(['neo', 'adx-net', 'crypto-com', 'bitcoin', 'litecoin'], dtype='object')"
20170928,"Index(['singulardtv', 'wings', 'rlc', 'populous', 'ardor', 'agoras-tokens'], dtype='object')","Index(['waves', 'eos', 'nexus', 'factom', 'steem', 'nano'], dtype='object')","Index(['iota', 'zcash', 'syscoin', 'stratis', 'stellar', 'nem'], dtype='object')","Index(['monero', 'bitcoin', 'ethereum', 'ark', 'dash', 'komodo'], dtype='object')","Index(['bitcoin-cash', 'neo', 'adx-net', 'crypto-com', 'litecoin'], dtype='object')"
20171004,"Index(['factom', 'nano', 'singulardtv', 'rlc', 'wings', 'populous',
       'agoras-tokens'],
      dtype='object')","Index(['steem', 'nexus', 'stratis', 'waves', 'stellar', 'nem'], dtype='object')","Index(['district0x', 'iota', 'eos', 'syscoin', 'suncontract', 'ardor'], dtype='object')","Index(['bitcoin', 'ark', 'ethereum', 'dash', 'komodo', 'zcash'], dtype='object')","Index(['bitcoin-cash', 'neo', 'adx-net', 'crypto-com', 'litecoin', 'monero'], dtype='object')"
20171010,"Index(['nem', 'singulardtv', 'wings', 'rlc', 'populous', 'nano',
       'agoras-tokens'],
      dtype='object')","Index(['ardor', 'steem', 'nexus', 'waves', 'stratis', 'factom'], dtype='object')","Index(['ark', 'iota', 'district0x', 'eos', 'syscoin', 'suncontract'], dtype='object')","Index(['bitcoin', 'dash', 'ethereum', 'zcash', 'komodo', 'stellar'], dtype='object')","Index(['bitcoin-cash', 'adx-net', 'crypto-com', 'litecoin', 'neo', 'monero'], dtype='object')"
20171016,"Index(['singulardtv', 'wings', 'populous', 'suncontract', 'rlc', 'nano',
       'agoras-tokens'],
      dtype='object')","Index(['steem', 'nexus', 'waves', 'stratis', 'nem', 'factom'], dtype='object')","Index(['district0x', 'eos', 'ark', 'syscoin', 'iota', '0x', 'ardor'], dtype='object')","Index(['ethereum', 'adx-net', 'dash', 'komodo', 'zcash', 'stellar'], dtype='object')","Index(['bitcoin', 'litecoin', 'neo', 'bitcoin-cash', 'monero', 'crypto-com'], dtype='object')"
20171022,"Index(['factom', 'nano', 'wings', 'suncontract', 'populous', 'rlc',
       'agoras-tokens'],
      dtype='object')","Index(['waves', 'steem', 'stratis', '0x', 'nem', 'singulardtv'], dtype='object')","Index(['dash', 'eos', 'syscoin', 'ark', 'iota', 'ardor', 'nexus'], dtype='object')","Index(['ethereum', 'monero', 'adx-net', 'district0x', 'komodo', 'zcash'], dtype='object')","Index(['stellar', 'bitcoin', 'litecoin', 'bitcoin-cash', 'neo', 'crypto-com'], dtype='object')"
20171028,"Index(['nano', 'factom', 'populous', 'rlc', 'wings', 'suncontract',
       'agoras-tokens'],
      dtype='object')","Index(['ardor', 'waves', 'steem', '0x', 'nem', 'singulardtv', 'nexus'], dtype='object')","Index(['dash', 'stratis', 'ark', 'syscoin', 'primas', 'monero'], dtype='object')","Index(['district0x', 'ethereum', 'komodo', 'zcash', 'eos', 'iota',
       'crypto-com'],
      dtype='object')","Index(['stellar', 'bitcoin', 'bitcoin-cash', 'neo', 'litecoin', 'adx-net'], dtype='object')"
20171103,"Index(['nano', 'factom', 'populous', 'rlc', 'suncontract', 'wings',
       'agoras-tokens'],
      dtype='object')","Index(['waves', 'steem', 'komodo', '0x', 'nem', 'singulardtv', 'nexus'], dtype='object')","Index(['ark', 'crypto-com', 'primas', 'loopring', 'monero', 'syscoin',
       'ardor'],
      dtype='object')","Index(['ethereum', 'adx-net', 'zcash', 'eos', 'stratis', 'dash', 'iota'], dtype='object')","Index(['stellar', 'bitcoin', 'bitcoin-cash', 'neo', 'litecoin', 'district0x'], dtype='object')"
20171109,"Index(['nexus', 'populous', 'suncontract', 'rlc', 'wings', 'agoras-tokens',
       'agrello-delta', 'primas'],
      dtype='object')","Index(['steem', 'factom', 'neblio', 'nem', 'komodo', '0x', 'nano'], dtype='object')","Index(['iota', 'loopring', 'ardor', 'waves', 'ark', 'singulardtv', 'syscoin'], dtype='object')","Index(['adx-net', 'eos', 'zcash', 'monero', 'stratis', 'dash', 'crypto-com'], dtype='object')","Index(['stellar', 'bitcoin-cash', 'bitcoin', 'neo', 'litecoin', 'ethereum',
       'district0x'],
      dtype='object')"
20171115,"Index(['agrello-delta', 'nexus', 'rlc', 'suncontract', 'agoras-tokens',
       'wings', 'cvcoin', 'primas'],
      dtype='object')","Index(['ark', 'neblio', 'nem', 'komodo', '0x', 'populous', 'nano'], dtype='object')","Index(['crypto-com', 'waves', 'loopring', 'ardor', 'factom', 'singulardtv',
       'steem', 'syscoin'],
      dtype='object')","Index(['eos', 'district0x', 'adx-net', 'zcash', 'monero', 'iota', 'stratis'], dtype='object')","Index(['bitcoin-cash', 'stellar', 'bitcoin', 'dash', 'neo', 'litecoin',
       'ethereum'],
      dtype='object')"
20171121,"Index(['nano', 'agrello-delta', 'rlc', 'nexus', 'suncontract', 'agoras-tokens',
       'cvcoin', 'primas'],
      dtype='object')","Index(['steem', 'ark', 'neblio', 'nem', 'komodo', '0x', 'populous', 'wings'], dtype='object')","Index(['crypto-com', 'loopring', 'kyber-network', 'ardor', 'factom',
       'singulardtv', 'vibe', 'syscoin'],
      dtype='object')","Index(['eos', 'district0x', 'adx-net', 'zcash', 'monero', 'iota', 'stratis',
       'waves'],
      dtype='object')","Index(['bitcoin-cash', 'stellar', 'bitcoin', 'neo', 'dash', 'litecoin',
       'ethereum'],
      dtype='object')"
