,Port1,Port2,Port3,Port4,Port5
20180511,"Index(['zcash', 'dash', 'komodo', 'nano', 'crpt', 'bitcoin', 'ravencoin',
       'qlink', 'litecoin', 'cryptonex', 'atn', 'monero',
       'dynamic-trading-rights', 'qash', 'factom', 'ormeus-coin'],
      dtype='object')","Index(['nem', 'district0x', 'singularitynet', 'syscoin', 'ark', 'ardor',
       'red-pulse', 'credits', 'nexus', 'cvcoin', 'adx-net', 'populous', 'neo',
       'wings', 'vibe'],
      dtype='object')","Index(['neblio', 'time-new-bank', 'stratis', 'ignis', 'ethereum',
       'high-performance-blockchain', 'agrello-delta', 'enigma', 'waves',
       'suncontract', 'nebulas-token', 'stellar', 'singulardtv',
       'ripio-credit-network', 'power-ledger'],
      dtype='object')","Index(['crypto-com', 'bitcoin-cash', 'steem', 'streamr-datacoin', 'quantstamp',
       'wax', 'gifto', 'maker', 'iota', 'sirin-labs-token', 'loopring', 'rlc',
       'nuls', 'bibox-token', 'cardano'],
      dtype='object')","Index(['all-sports', 'loom-network', 'truechain', 'fusion', 'primas',
       'ontology', 'bottos', '0x', 'ren', 'eos', 'polymath-network', 'mithril',
       'ruff', 'matrix-ai-network', 'kyber-network'],
      dtype='object')"
20180610,"Index(['bottos', 'loopring', 'ignis', 'kyber-network', 'district0x', 'wax',
       'qlink', 'sirin-labs-token', 'singulardtv', 'agrello-delta', 'mithril',
       'nano', 'neblio', 'populous', 'vibe', 'gifto', 'red-pulse'],
      dtype='object')","Index(['cortex', 'syscoin', 'power-ledger', 'suncontract', 'ardor', 'stratis',
       'steem', 'cardano', 'qash', 'wings', 'crypto-com', 'time-new-bank',
       'ripio-credit-network', 'dynamic-trading-rights', 'adx-net', 'factom'],
      dtype='object')","Index(['credits', 'mixin', 'nebulas-token', 'cryptonex', 'enigma',
       'ormeus-coin', 'monero', 'waves', 'stellar', 'ark', 'dash', 'komodo',
       'quantstamp', 'nem', 'ruff', 'neo'],
      dtype='object')","Index(['matrix-ai-network', 'rlc', 'bitcoin', 'iota', 'nexus', 'bitcoin-cash',
       'zcash', 'loom-network', 'atn', 'ravencoin', 'litecoin', 'fusion',
       'maker', 'eos', 'cvcoin', 'singularitynet'],
      dtype='object')","Index(['bibox-token', 'primas', 'stakenet', 'odem', 'truechain', 'all-sports',
       'educare', 'ren', 'crpt', 'polymath-network', '0x',
       'high-performance-blockchain', 'streamr-datacoin', 'nuls', 'ontology',
       'ethereum'],
      dtype='object')"
20180710,"Index(['suncontract', 'cortex', 'qlink', 'bnktothefuture', 'agrello-delta',
       'primas', 'vibe', 'polymath-network', 'rlc', 'syscoin', 'ravencoin',
       'ren', 'bottos', 'quantstamp', 'fusion', 'truechain', 'all-sports'],
      dtype='object')","Index(['cryptonex', 'atn', 'nexus', 'sirin-labs-token', 'iota', 'crpt',
       'credits', 'wings', 'populous', 'nexo', 'ripio-credit-network',
       'ontology', 'stratis', 'qash', 'ruff', 'neblio',
       'high-performance-blockchain'],
      dtype='object')","Index(['mixin', 'loom-network', 'time-new-bank', 'ark', 'district0x',
       'nebulas-token', 'komodo', 'eos', 'wax', 'cardano', 'steem', 'gifto',
       'adx-net', 'singulardtv', 'nano', 'loopring'],
      dtype='object')","Index(['bibox-token', 'bitcoin-cash', 'nem', 'kyber-network', '0x', 'waves',
       'stellar', 'neo', 'enigma', 'educare', 'litecoin', 'zcash',
       'dynamic-trading-rights', 'ardor', 'nuls', 'red-pulse',
       'matrix-ai-network'],
      dtype='object')","Index(['odem', 'crypto-com', 'stakenet', 'cvcoin', 'bitcoin',
       'streamr-datacoin', 'monero', 'ormeus-coin', 'power-ledger', 'ethereum',
       'mithril', 'ignis', 'factom', 'dash', 'maker', 'singularitynet'],
      dtype='object')"
20180809,"Index(['bottos', 'nexo', 'rlc', 'streamr-datacoin', 'mixin', 'smartshare',
       'ruff', 'vibe', 'educare', 'fusion', 'truechain', 'cortex', 'loopring',
       'all-sports', 'nkn', 'ontology', 'nebulas-token', 'stakenet'],
      dtype='object')","Index(['sirin-labs-token', 'adx-net', 'ark', 'kyber-network', 'waves',
       'red-pulse', 'populous', 'singularitynet', 'bnktothefuture',
       'quantstamp', 'cvcoin', 'agrello-delta', 'neblio', 'enigma', 'nano',
       'suncontract', 'constellation'],
      dtype='object')","Index(['matrix-ai-network', 'factom', 'polymath-network', 'qash', 'gifto',
       'cryptonex', 'time-new-bank', 'qlink', 'ripio-credit-network', 'steem',
       'syscoin', 'stratis', 'high-performance-blockchain', 'ren', 'iota',
       'loom-network', 'bibox-token'],
      dtype='object')","Index(['atn', 'crypto-com', 'komodo', 'litecoin', 'ardor',
       'dynamic-trading-rights', 'wax', 'dash', 'nem', 'monero', 'wings',
       'neo', 'power-ledger', 'singulardtv', 'nuls', 'eos', 'credits'],
      dtype='object')","Index(['odem', 'ravencoin', 'crpt', '0x', 'stellar', 'bitcoin', 'zcash',
       'maker', 'ignis', 'primas', 'cardano', 'ormeus-coin', 'district0x',
       'mithril', 'ethereum', 'bitcoin-cash', 'nexus'],
      dtype='object')"
20180908,"Index(['ruff', 'adx-net', 'agrello-delta', 'atn', 'bottos',
       'ripio-credit-network', 'red-pulse', 'polymath-network',
       'high-performance-blockchain', 'pchain', 'constellation', 'loopring',
       'mithril', 'fusion', 'mixin', 'dynamic-trading-rights', 'nkn',
       'smartshare'],
      dtype='object')","Index(['wings', 'power-ledger', 'quantstamp', 'wax', 'crpt', 'ormeus-coin',
       'sirin-labs-token', 'district0x', 'singularitynet', 'kyber-network',
       'primas', 'gifto', 'ethereum', 'vibe', 'time-new-bank', 'loom-network',
       'bibox-token', 'educare'],
      dtype='object')","Index(['ardor', 'syscoin', 'enigma', 'rlc', 'pundi-x', 'streamr-datacoin',
       'factom', '0x', 'suncontract', 'nexo', 'cardano', 'metronome', 'nuls',
       'neblio', 'matrix-ai-network', 'nebulas-token', 'stakenet', 'stratis'],
      dtype='object')","Index(['credits', 'cortex', 'eos', 'odem', 'nexus', 'all-sports', 'ignis',
       'bitcoin-cash', 'cvcoin', 'neo', 'maker', 'steem', 'ark', 'crypto-com',
       'nem', 'singulardtv', 'zcash', 'iota'],
      dtype='object')","Index(['nano', 'qash', 'ravencoin', 'monero', 'qlink', 'dash', 'bitcoin',
       'populous', 'truechain', 'komodo', 'waves', 'stellar', 'cryptonex',
       'ren', 'bnktothefuture', 'litecoin', 'ontology'],
      dtype='object')"
20181008,"Index(['ontology', 'red-pulse', 'nano', 'enigma', 'factom', 'populous', 'ark',
       'nuls', 'crpt', 'kyber-network', 'pchain', 'ravencoin',
       'dynamic-trading-rights', 'ormeus-coin', 'stakenet', 'mixin', 'odem',
       'educare', 'cvcoin'],
      dtype='object')","Index(['komodo', 'wax', 'cortex', 'credits', 'zcash', 'ignis', 'power-ledger',
       'constellation', 'cardano', 'bibox-token', 'iota', 'all-sports',
       'pundi-x', 'ethereum', 'time-new-bank', 'suncontract', 'vechain',
       'gifto', 'fusion'],
      dtype='object')","Index(['nkn', 'matrix-ai-network', 'bnktothefuture', 'steem', '0x', 'neo',
       'syscoin', 'neblio', 'singularitynet', 'nebulas-token',
       'high-performance-blockchain', 'qlink', 'quantstamp', 'atn',
       'polymath-network', 'seele', 'loopring', 'mithril'],
      dtype='object')","Index(['wings', 'district0x', 'adx-net', 'stasis-euro', 'ardor', 'rlc', 'nem',
       'cryptonex', 'waves', 'crypto-com', 'dash', 'sirin-labs-token',
       'litecoin', 'eos', 'bitcoin', 'streamr-datacoin', 'bitcoin-cash',
       'stratis', 'nexus'],
      dtype='object')","Index(['vibe', 'nexo', 'agrello-delta', 'maker', 'ripio-credit-network',
       'smartshare', 'ruff', 'ren', 'primas', 'bottos', 'monero', 'stellar',
       'bhp-coin', 'qash', 'metronome', 'singulardtv', 'truechain',
       'loom-network'],
      dtype='object')"
20181107,"Index(['ontology', 'steem', 'bibox-token', 'bottos', 'ardor', 'waves', 'nexus',
       'high-performance-blockchain', 'seele', 'vibe', 'ormeus-coin',
       'educare', 'all-sports', 'crpt', 'truechain', 'zip', 'primas',
       'smartshare', 'constellation'],
      dtype='object')","Index(['qlink', 'monero', 'cardano', 'zcash', 'nuls', 'gifto', 'credits',
       'factom', 'mixin', 'dash', 'litecoin', 'iota', 'ignis', 'neo',
       'suncontract', 'mithril', 'nano', 'vechain', 'bhp-coin'],
      dtype='object')","Index(['kyber-network', 'time-new-bank', 'nebulas-token', 'atn', 'stellar',
       'komodo', 'nem', 'bnktothefuture', 'syscoin', 'cortex', 'eos',
       'stasis-euro', 'crypto-com', 'cryptonex', 'stratis', 'ethereum',
       'power-ledger', 'qash', 'bitcoin'],
      dtype='object')","Index(['district0x', 'loom-network', 'ripio-credit-network', 'bitcoin-cash',
       '0x', 'wings', 'singulardtv', 'ruff', 'quantstamp', 'nkn', 'rlc',
       'pchain', 'loopring', 'matrix-ai-network', 'populous', 'enigma', 'ark',
       'adx-net', 'pundi-x'],
      dtype='object')","Index(['dynamic-trading-rights', 'ravencoin', 'nexo', 'red-pulse',
       'sirin-labs-token', 'singularitynet', 'odem', 'polymath-network',
       'stakenet', 'cvcoin', 'ren', 'maker', 'wax', 'thorecoin',
       'agrello-delta', 'neblio', 'metronome', 'streamr-datacoin', 'fusion'],
      dtype='object')"
