,Port1,Port2,Port3,Port4,Port5
20171130,"Index(['nexus', 'populous', 'wings', 'suncontract', 'rlc', 'nano',
       'agoras-tokens'],
      dtype='object')","Index(['nem', 'factom', 'ardor', '0x', 'singulardtv', 'steem', 'primas'], dtype='object')","Index(['stratis', 'crypto-com', 'waves', 'syscoin', 'district0x', 'ark'], dtype='object')","Index(['dash', 'zcash', 'iota', 'monero', 'eos', 'adx-net', 'komodo'], dtype='object')","Index(['bitcoin-cash', 'bitcoin', 'ethereum', 'litecoin', 'neo', 'stellar'], dtype='object')"
20180226,"Index(['ark', 'singulardtv', 'agrello-delta', 'wings', 'suncontract',
       'agoras-tokens', 'populous', 'primas', 'cryptonex', 'cvcoin'],
      dtype='object')","Index(['kyber-network', 'adx-net', 'factom', 'komodo', 'nexus',
       'streamr-datacoin', 'syscoin', 'district0x', 'rlc'],
      dtype='object')","Index(['stratis', '0x', 'power-ledger', 'enigma', 'waves',
       'ripio-credit-network', 'quantstamp', 'loopring', 'red-pulse'],
      dtype='object')","Index(['vibe', 'nem', 'monero', 'dash', 'neblio', 'nano', 'zcash', 'steem',
       'crypto-com'],
      dtype='object')","Index(['bitcoin', 'ethereum', 'bitcoin-cash', 'litecoin', 'eos', 'iota',
       'cardano', 'stellar', 'neo'],
      dtype='object')"
20180525,"Index(['ardor', 'qash', 'vibe', 'agrello-delta', 'factom', 'ark', 'komodo',
       'streamr-datacoin', 'singularitynet', 'cryptonex', 'maker',
       'dynamic-trading-rights', 'cvcoin'],
      dtype='object')","Index(['rlc', 'high-performance-blockchain', 'time-new-bank', 'ormeus-coin',
       'enigma', 'wax', 'quantstamp', 'ignis', 'stratis', 'singulardtv',
       'wings', 'bottos', 'syscoin'],
      dtype='object')","Index(['kyber-network', 'nebulas-token', 'neblio', 'waves', 'loopring',
       'populous', 'nuls', 'suncontract', 'red-pulse', 'power-ledger',
       'primas', 'polymath-network', 'ripio-credit-network'],
      dtype='object')","Index(['monero', 'crypto-com', 'stellar', 'dash', 'gifto', 'qlink',
       'bibox-token', 'nexus', 'adx-net', '0x', 'steem', 'district0x',
       'sirin-labs-token'],
      dtype='object')","Index(['bitcoin', 'eos', 'ethereum', 'bitcoin-cash', 'litecoin', 'cardano',
       'nano', 'neo', 'zcash', 'iota', 'all-sports', 'nem'],
      dtype='object')"
20180821,"Index(['qlink', 'ravencoin', 'wings', 'ren', 'qash', 'quantstamp', 'komodo',
       'factom', 'singulardtv', 'ark', 'red-pulse', 'agrello-delta',
       'stakenet', 'atn', 'vibe', 'maker', 'dynamic-trading-rights'],
      dtype='object')","Index(['time-new-bank', 'cryptonex', 'bnktothefuture', 'ormeus-coin', 'cvcoin',
       'wax', 'bottos', 'nexus', 'ignis', 'sirin-labs-token', 'credits',
       'suncontract', 'district0x', 'ripio-credit-network', 'rlc', 'crpt'],
      dtype='object')","Index(['primas', 'steem', 'kyber-network', 'loom-network', 'streamr-datacoin',
       'fusion', 'ardor', 'polymath-network', 'stratis', 'adx-net', 'nuls',
       'loopring', 'nexo', 'singularitynet', 'ruff', 'enigma', 'neblio'],
      dtype='object')","Index(['cortex', 'all-sports', 'nebulas-token', 'gifto', 'monero',
       'crypto-com', 'power-ledger', 'waves', 'educare', 'syscoin', 'populous',
       'high-performance-blockchain', 'nem', 'nano', 'matrix-ai-network',
       'odem'],
      dtype='object')","Index(['bitcoin', 'eos', 'ethereum', 'bitcoin-cash', 'ontology', 'mithril',
       'truechain', 'litecoin', 'bibox-token', 'stellar', 'dash', 'neo',
       'cardano', 'zcash', 'iota', '0x'],
      dtype='object')"
20181117,"Index(['maker', 'rlc', 'wax', 'nexus', 'qlink', 'bottos', 'ark', 'odem', 'ren',
       'factom', 'atn', 'syscoin', 'suncontract', 'constellation', 'stakenet',
       'ignis', 'metronome', 'mixin', 'dynamic-trading-rights'],
      dtype='object')","Index(['ormeus-coin', 'adx-net', 'singulardtv', 'neblio', 'district0x', 'nkn',
       'cvcoin', 'wings', 'singularitynet', 'seele', 'bnktothefuture',
       'smartshare', 'komodo', 'enigma', 'quantstamp', 'pchain', 'ardor',
       'qash'],
      dtype='object')","Index(['kyber-network', 'power-ledger', 'crpt', 'agrello-delta',
       'sirin-labs-token', 'ripio-credit-network', 'matrix-ai-network', 'ruff',
       'streamr-datacoin', 'loopring', 'populous', 'fusion', 'nuls', 'educare',
       'steem', 'high-performance-blockchain', 'credits', 'stratis',
       'time-new-bank'],
      dtype='object')","Index(['iota', 'monero', 'cardano', 'primas', 'gifto', 'cortex',
       'nebulas-token', 'pundi-x', 'mithril', 'nem', 'loom-network', 'waves',
       'bhp-coin', 'polymath-network', 'nexo', 'all-sports', 'cryptonex',
       'crypto-com'],
      dtype='object')","Index(['bitcoin', 'ethereum', 'bitcoin-cash', 'eos', 'dash', 'ontology',
       'litecoin', 'ravencoin', 'zcash', 'red-pulse', 'neo', 'stellar',
       'truechain', 'nano', 'vechain', 'bibox-token', 'vibe', '0x'],
      dtype='object')"
20190213,"Index(['ripio-credit-network', 'ruff', 'safeinsure', 'time-new-bank',
       'quantstamp', 'educare', 'seele', 'ignis', 'neblio', 'kcash',
       'suncontract', 'pchain', 'stakenet', 'constellation', 'bnktothefuture',
       'snetwork', 'travala', 'mixin', 'atn', 'dynamic-trading-rights'],
      dtype='object')","Index(['district0x', 'smartshare', 'singularitynet', 'ormeus-coin',
       'streamr-datacoin', 'matrix-ai-network', 'komodo',
       'high-performance-blockchain', 'crpt', 'fusion', 'qash', 'bottos',
       'singulardtv', 'stasis-euro', 'nexus', 'nkn', 'metronome', 'ardor',
       'all-sports', 'cvcoin'],
      dtype='object')","Index(['kyber-network', 'cortex', 'primas', 'nebulas-token', 'bibox-token',
       'wings', 'ren', 'credits', 'maker', 'ark', 'nano', 'qlink',
       'loom-network', 'syscoin', 'populous', 'zip', 'wax', 'enigma', 'rlc'],
      dtype='object')","Index(['iota', 'pundi-x', 'stratis', 'gifto', 'nem', '0x', 'factom',
       'loopring', 'vechain', 'ravencoin', 'adx-net', 'sirin-labs-token',
       'steem', 'nexo', 'vibe', 'cryptonex', 'power-ledger', 'red-pulse',
       'odem', 'polymath-network'],
      dtype='object')","Index(['bitcoin', 'ethereum', 'eos', 'litecoin', 'bitcoin-cash', 'dash',
       'zcash', 'neo', 'waves', 'stellar', 'truechain', 'agrello-delta',
       'ontology', 'cardano', 'insight-chain', 'monero', 'nuls', 'mithril',
       'crypto-com'],
      dtype='object')"
20190512,"Index(['hyperion', 'ruff', 'mixin', 'qash', 'vibe', 'bottos', 'syscoin',
       'quantstamp', 'neblio', 'bnktothefuture', 'travala', 'stasis-euro',
       'crpt', 'metronome', 'constellation', 'snetwork', 'stakenet', 'wings',
       'atn', 'factom', 'dynamic-trading-rights'],
      dtype='object')","Index(['hycon', 'singularitynet', 'sirin-labs-token', 'odem', 'wax',
       'cwv-chain', 'maker', 'singulardtv', 'nkn', 'stratis', 'pchain',
       'cvcoin', 'ardor', 'district0x', 'streamr-datacoin', 'ignis', 'seele',
       'all-sports', 'safeinsure', 'nexus', 'fusion'],
      dtype='object')","Index(['educare', 'komodo', 'enigma', 'steem', 'loom-network',
       'high-performance-blockchain', 'credits', 'primas', 'zip',
       'insight-chain', 'suncontract', 'qlink', 'adx-net', 'rlc',
       'agrello-delta', 'power-ledger', 'smartshare', 'cryptonex', 'populous',
       'ren', 'matrix-ai-network'],
      dtype='object')","Index(['mithril', 'nem', '0x', 'polymath-network', 'kcash', 'vechain', 'gifto',
       'waves', 'ripio-credit-network', 'iota', 'ark', 'pundi-x', 'nano',
       'loopring', 'red-pulse', 'nexo', 'cortex', 'platincoin', 'fantom',
       'nebulas-token', 'time-new-bank'],
      dtype='object')","Index(['bitcoin', 'ethereum', 'litecoin', 'eos', 'bitcoin-cash', 'neo', 'dash',
       'ontology', 'stellar', 'zcash', 'truechain', 'ravencoin',
       'crypto-com-coin', 'bitcoin-sv', 'cardano', 'kyber-network', 'monero',
       'ormeus-coin', 'nuls', 'bibox-token', 'crypto-com'],
      dtype='object')"
