,Port1,Port2,Port3,Port4,Port5
20170803,"Index(['singulardtv', 'komodo', 'rlc', 'nexus', 'nano', 'agoras-tokens'], dtype='object')","Index(['syscoin', 'steem', 'wings', 'crypto-com', 'ark'], dtype='object')","Index(['iota', 'nem', 'factom', 'ardor', 'waves'], dtype='object')","Index(['dash', 'zcash', 'neo', 'stellar', 'monero'], dtype='object')","Index(['bitcoin', 'ethereum', 'litecoin', 'eos', 'stratis'], dtype='object')"
20170813,"Index(['singulardtv', 'rlc', 'nano', 'komodo', 'nexus', 'agoras-tokens'], dtype='object')","Index(['ardor', 'populous', 'syscoin', 'steem', 'wings', 'ark'], dtype='object')","Index(['stellar', 'dash', 'crypto-com', 'waves', 'factom'], dtype='object')","Index(['stratis', 'adx-net', 'zcash', 'iota', 'nem', 'monero'], dtype='object')","Index(['bitcoin', 'ethereum', 'neo', 'litecoin', 'eos'], dtype='object')"
20170823,"Index(['singulardtv', 'syscoin', 'nexus', 'nano', 'agoras-tokens', 'eos'], dtype='object')","Index(['ardor', 'wings', 'komodo', 'populous', 'rlc', 'steem'], dtype='object')","Index(['zcash', 'nem', 'stellar', 'waves', 'factom'], dtype='object')","Index(['iota', 'dash', 'monero', 'ark', 'litecoin', 'stratis'], dtype='object')","Index(['neo', 'bitcoin', 'ethereum', 'adx-net', 'crypto-com'], dtype='object')"
20170902,"Index(['wings', 'singulardtv', 'ardor', 'nano', 'populous', 'agoras-tokens',
       'eos'],
      dtype='object')","Index(['waves', 'nem', 'suncontract', 'steem', 'komodo', 'rlc'], dtype='object')","Index(['district0x', 'syscoin', 'stratis', 'factom', 'stellar', 'nexus'], dtype='object')","Index(['crypto-com', 'adx-net', 'dash', 'iota', 'ark', 'zcash'], dtype='object')","Index(['bitcoin-cash', 'bitcoin', 'neo', 'ethereum', 'litecoin', 'monero'], dtype='object')"
20170912,"Index(['wings', 'populous', 'suncontract', 'rlc', 'nano', 'cvcoin',
       'agoras-tokens'],
      dtype='object')","Index(['nexus', 'waves', 'district0x', 'aidos-kuneen', 'steem', 'ardor',
       'singulardtv'],
      dtype='object')","Index(['adx-net', 'eos', 'stellar', 'stratis', '0x', 'factom', 'nem'], dtype='object')","Index(['neo', 'dash', 'komodo', 'zcash', 'iota', 'syscoin', 'ark'], dtype='object')","Index(['bitcoin', 'litecoin', 'bitcoin-cash', 'ethereum', 'monero',
       'crypto-com'],
      dtype='object')"
20170922,"Index(['steem', 'district0x', 'rlc', 'populous', 'suncontract', 'nano',
       'agoras-tokens'],
      dtype='object')","Index(['waves', 'nexus', 'singulardtv', 'stellar', 'ardor', 'factom', 'wings'], dtype='object')","Index(['crypto-com', 'nem', 'stratis', 'primas', 'adx-net', '0x'], dtype='object')","Index(['komodo', 'dash', 'iota', 'ark', 'syscoin', 'zcash', 'eos'], dtype='object')","Index(['bitcoin', 'litecoin', 'bitcoin-cash', 'ethereum', 'neo', 'monero'], dtype='object')"
20171002,"Index(['primas', 'suncontract', 'rlc', 'populous', 'agrello-delta', 'nano',
       'agoras-tokens'],
      dtype='object')","Index(['0x', 'singulardtv', 'komodo', 'district0x', 'nexus', 'wings',
       'factom'],
      dtype='object')","Index(['crypto-com', 'ardor', 'stratis', 'steem', 'nem', 'stellar',
       'loopring'],
      dtype='object')","Index(['adx-net', 'iota', 'eos', 'monero', 'ark', 'waves', 'syscoin'], dtype='object')","Index(['bitcoin', 'bitcoin-cash', 'ethereum', 'neo', 'litecoin', 'zcash',
       'dash'],
      dtype='object')"
20171012,"Index(['syscoin', 'wings', 'suncontract', 'nano', 'agoras-tokens',
       'agrello-delta', 'cvcoin', 'primas'],
      dtype='object')","Index(['neblio', 'district0x', 'factom', 'singulardtv', 'nexus', 'populous',
       'rlc'],
      dtype='object')","Index(['loopring', 'steem', 'monero', 'ark', 'stratis', 'komodo', 'nem', '0x'], dtype='object')","Index(['litecoin', 'dash', 'eos', 'iota', 'waves', 'ardor', 'crypto-com'], dtype='object')","Index(['bitcoin', 'neo', 'ethereum', 'bitcoin-cash', 'zcash', 'stellar',
       'adx-net'],
      dtype='object')"
20171022,"Index(['wings', 'rlc', 'vibe', 'agoras-tokens', 'suncontract', 'agrello-delta',
       'cvcoin', 'primas'],
      dtype='object')","Index(['0x', 'steem', 'komodo', 'factom', 'singulardtv', 'populous', 'nexus',
       'nano'],
      dtype='object')","Index(['ardor', 'waves', 'kyber-network', 'stratis', 'ark', 'nem', 'syscoin',
       'neblio'],
      dtype='object')","Index(['adx-net', 'zcash', 'dash', 'monero', 'crypto-com', 'iota', 'eos',
       'loopring'],
      dtype='object')","Index(['bitcoin', 'stellar', 'ethereum', 'litecoin', 'bitcoin-cash', 'neo',
       'district0x'],
      dtype='object')"
20171101,"Index(['suncontract', 'steem', 'wings', 'agoras-tokens', 'vibe',
       'agrello-delta', 'cvcoin', 'primas'],
      dtype='object')","Index(['neblio', 'singulardtv', 'kyber-network', 'nexus', 'populous', 'rlc',
       'loopring', 'nano'],
      dtype='object')","Index(['syscoin', 'waves', 'ark', 'nem', 'komodo', 'factom', 'ardor', '0x'], dtype='object')","Index(['district0x', 'cardano', 'dash', 'monero', 'eos', 'crypto-com', 'iota',
       'adx-net'],
      dtype='object')","Index(['bitcoin', 'bitcoin-cash', 'stellar', 'litecoin', 'ethereum', 'neo',
       'zcash', 'stratis'],
      dtype='object')"
