date,Port1,Port2,Port3,Port4,Port5
20181218,-0.05223331333195709,-0.022070593778520966,-0.03645334446490347,-0.0310140345279424,-0.06886315376872383
20181225,-0.008467611319430824,-0.028331770808758445,-0.009635032868751527,-0.017737647265385636,-0.028610945661723907
20190103,0.024249780165454836,0.021515689263929987,0.021944333848781784,0.022340630947746982,0.06093702277186589
20190110,0.019428113461450142,0.014730211279824292,0.010694881748092798,0.018778146859973137,0.005112958280457802
20190117,0.024455208477959366,-0.008057117684192221,0.012861705616360014,0.011787262674783291,-0.0036702570369536876
20190124,0.02225189838579599,0.01871849907007564,0.03165443725180832,0.026273704699727913,0.025122054311833786
20190131,0.03178162070862158,0.05630803277681451,0.04514066962781298,0.04384009238914884,0.0843910945153146
20190214,0.0044531224251843264,0.00683390342235402,0.0033568305074938493,-0.005631964675044505,0.043217960054319625
20190221,0.06345128864716203,0.07798961247678995,0.06702114386539686,0.07906779156154865,0.11639253465594043
20190228,0.013459515988249732,0.022129690226149624,0.003945260686498689,0.04362524560640936,0.16770524642856974
20190307,-0.026132719340198406,-0.03440784524817593,-0.02874221525134334,-0.03506688168916635,-0.08263697035650751
20190314,0.03534975232706827,0.02426661398471466,0.025596154023684824,0.025924900208301054,0.04369039663864642
20190321,-0.03526753496610775,-0.03281146794281083,-0.026231261473430266,-0.025636049341097505,-0.087137629277213
20190328,0.057159521261570756,0.07674891282296377,0.08747081038439534,0.110806295533975,0.12325387251737427
20190404,-0.006047767628219937,-0.011184091992833869,-0.004499491458369633,-0.04366553237155622,-0.04794301486449431
20190412,0.04520897832982281,0.045082497608114155,0.0294110426020041,0.01958116705948767,0.02120938132231553
20190419,-0.0428623224917584,-0.05828491085613614,-0.06283070308772193,-0.07383812010856203,-0.036228005198993316
20190426,-0.06400332769621139,-0.043019039627540556,-0.055596369066525896,-0.04230861812502145,-0.11372377691238715
20190508,0.012119198429178973,0.000886152570341129,0.0007255810744725818,-0.000957516343301215,0.00804365681182397
20190515,-0.021141544316332576,-0.022923881367463848,-0.02227619414695713,-0.004414204275579615,-0.021782627449017978
20190522,0.014583256880259726,0.011448129942294247,-0.0019129104391573475,0.012099253332047942,0.03075729066771519
20190529,-0.03798234532946723,-0.014038082077989789,0.001243559639717167,-0.008878047917130547,-0.005099873771064997
20190605,0.038976636790849464,0.01674790193284683,0.020156721931728183,0.01727072949443354,0.0068769060177727905
20190613,0.04033215310668804,0.05165984205829699,0.03598507411866311,0.048371866506307704,0.022304032161853733
20190620,0.006286280522461024,0.004471961066544368,-0.003826387014466978,0.0038339286498146295,0.0026470889669381265
20190627,-0.04417713694073104,0.015945489048975497,0.013081726121397986,-0.008025279682726233,0.02084725705578714
20190704,-0.018601704776830298,-0.03358060827009994,-0.025807775931603806,-0.03203273271196311,-0.0390022408553297
20190711,-0.005620355674814489,-0.009019821476463085,-0.009703699067046162,-0.0019286639848037335,-0.008959437263506089
20190718,0.016756975534552444,0.018765218842270635,0.010819114092266668,0.03210675437783023,0.024162996750857098
20190725,-0.0096746071679226,-0.01970372217191003,-0.018809878893808352,-0.010374062406679992,-0.003971871095419575
20190801,-0.04582889405090913,-0.04508015337987685,-0.045322167239056445,-0.05262844965035781,-0.030692076221641988
20190808,0.015570575557996142,-0.0027862681116411483,-0.0032559111820555367,-0.0022153799855109567,0.01912646818465443
20190815,0.035679979696462256,0.02350814194312791,0.01817673028793112,0.02179158860267748,0.018701388726570532
20190822,0.0051292394718272395,-0.012266146151279213,0.004854194727064097,-0.011789297470744668,-0.01651560467596555
20190829,0.04581977749944777,0.026735971840325022,0.040750187391635086,0.03931422221023302,0.057667376930100746
20190905,0.012511557640264414,0.02141335657182934,0.00565761790411031,0.015755018803344685,0.051050155228543156
20190912,-0.0009765379222244581,-0.015726382945683647,-0.027697630331569762,-0.0032618501490332013,-0.018729090256259955
20190920,-0.014573337189119384,-0.023646024587395665,-0.021192689555612647,-0.02189638461008454,-0.02225650954526665
20190927,0.021547783823678217,0.01291369678759097,0.012531861594345054,0.011707616851079619,0.026110647250549013
20191011,-0.012075158784712806,-0.005476578931783119,-0.008532207273927927,-0.012218114188225914,-0.02575885877191862
20191018,0.012647370290076902,-0.010091844975151022,-0.0032956557634764654,0.004687500362409019,0.016095552777325134
