date,Port1,Port2,Port3,Port4,Port5
20190213,0.01308148719292744,-0.001649056966811286,0.008109877860383582,-4.226168914742839e-06,0.0038381621287480704
20190218,-0.0043954840254061545,0.0016136929825673672,-0.005549589550748675,0.014247537582607503,0.011947129569163255
20190221,0.08187789534449472,0.06491138892925147,0.04485375703491454,0.07919545545238285,0.14062857675592183
20190226,0.01835276743013075,0.01660939355547639,0.040395861722682634,0.019431015612962524,0.021661861512489625
20190301,0.015232513096137068,0.011277332931001898,0.015583770045631103,0.007115846901735963,0.11025888783799172
20190306,-0.044615985594863516,-0.036421522238062276,-0.05063724651222078,-0.04704143772569892,-0.052090444832378326
20190311,-0.001880614422871857,0.0032858806240691762,0.00433419201150604,-0.010131774311972432,-0.018096488679797372
20190314,0.02949717923796565,0.023348948559404323,0.03053530543931094,0.04400819520328921,0.030565506224477144
20190319,-0.008920459122298802,0.003641295835972819,-0.0006804206782975863,-0.012548287299515714,-0.006773739627104436
20190322,-0.027821383079450653,-0.03408977422043717,-0.01557304765048613,-0.01539836599674197,-0.04988044780032926
20190327,0.029829984200406817,0.04523725820599939,0.03968563216423476,0.07072921289193418,0.09485172821087266
20190401,0.01772340796629169,0.03631626690218214,0.015508064223431938,0.02536891792251118,0.0244140288749537
20190404,-0.004123941179670764,-0.002677768846993796,0.025688771482790546,0.0054789748483767605,-0.0289289852304233
20190410,-0.0047971549110944495,-0.013256974373464108,-0.025005900275933458,-0.035837879815107984,-0.04200989132418193
20190415,0.017305292030218095,0.02771943325679694,0.025717672194954733,0.04100635662625733,0.02339418209056972
20190418,-0.01733928288800927,-0.014640122116917476,-0.018750614256839025,-0.02262770581502312,-0.020041533209181922
20190423,-0.02676139343924302,-0.03734192338696025,-0.02415193329648522,-0.036506921571185444,-0.021966214070589456
20190426,-0.021893704454191247,-0.016335287927528766,-0.054037511089028864,-0.05904932688176191,-0.12227061712120146
20190506,-0.02363634395418828,-0.020965076557011176,-0.03822974697831341,-0.03354774352320041,-0.02429810643325547
20190509,-0.0025092564731353786,0.0003452880058028887,0.020052515163277267,0.007084505289880652,0.008393200417119814
20190514,0.0011690401372856558,-0.015276827257440478,0.0006234935497690284,0.0014030730571026767,-0.013208374861531955
20190517,0.00747718485063277,-0.0003329105181543204,0.002297833103462002,-0.002403900772183779,0.009618317299896378
20190522,0.013979244543611019,0.005563338022316249,-0.0026691572191400075,0.004676261297735447,-0.005361783292214159
20190527,0.008937940653461587,0.0051644494423762856,0.0017443309324468228,-0.004158679462281869,0.007718104635500454
20190530,-0.016208711759888784,-0.007054682800685416,-0.007779989933413035,-0.0038283926810638745,-0.008696868115610063
