,Port1,Port2,Port3,Port4,Port5
20170711,"Index(['ark', 'singulardtv', 'agoras-tokens', 'rlc', 'nem', 'nano'], dtype='object')","Index(['crypto-com', 'steem', 'monero', 'nexus', 'komodo'], dtype='object')","Index(['dash', 'factom', 'wings', 'waves', 'syscoin'], dtype='object')","Index(['iota', 'neo', 'stellar', 'ardor', 'zcash'], dtype='object')","Index(['litecoin', 'bitcoin', 'eos', 'ethereum', 'stratis'], dtype='object')"
20170720,"Index(['nexus', 'rlc', 'singulardtv', 'ark', 'agoras-tokens', 'nano'], dtype='object')","Index(['factom', 'komodo', 'steem', 'syscoin', 'adx-net', 'wings'], dtype='object')","Index(['neo', 'stellar', 'ardor', 'monero', 'waves'], dtype='object')","Index(['crypto-com', 'zcash', 'stratis', 'dash', 'nem', 'eos'], dtype='object')","Index(['ethereum', 'litecoin', 'bitcoin', 'iota', 'populous'], dtype='object')"
20170729,"Index(['rlc', 'nano', 'syscoin', 'crypto-com', 'nexus', 'agoras-tokens'], dtype='object')","Index(['populous', 'singulardtv', 'komodo', 'ardor', 'wings', 'ark'], dtype='object')","Index(['dash', 'nem', 'adx-net', 'steem', 'factom'], dtype='object')","Index(['litecoin', 'stratis', 'zcash', 'iota', 'stellar', 'waves'], dtype='object')","Index(['bitcoin', 'eos', 'ethereum', 'monero', 'neo'], dtype='object')"
20170807,"Index(['syscoin', 'steem', 'nano', 'nexus', 'agoras-tokens', 'komodo'], dtype='object')","Index(['populous', 'monero', 'zcash', 'adx-net', 'factom', 'rlc'], dtype='object')","Index(['nem', 'crypto-com', 'ardor', 'ark', 'singulardtv', 'wings'], dtype='object')","Index(['stellar', 'eos', 'waves', 'litecoin', 'stratis', 'dash'], dtype='object')","Index(['bitcoin-cash', 'neo', 'ethereum', 'bitcoin', 'iota'], dtype='object')"
20170816,"Index(['steem', 'ardor', 'populous', 'wings', 'nano', 'agoras-tokens',
       'cvcoin'],
      dtype='object')","Index(['nem', 'eos', 'rlc', 'singulardtv', 'waves', 'monero'], dtype='object')","Index(['suncontract', 'factom', 'syscoin', 'dash', 'zcash', 'komodo',
       'crypto-com'],
      dtype='object')","Index(['ethereum', 'bitcoin-cash', 'litecoin', 'stratis', 'nexus', 'stellar'], dtype='object')","Index(['adx-net', 'neo', 'bitcoin', 'ark', 'district0x', 'iota'], dtype='object')"
20170825,"Index(['ardor', 'syscoin', 'steem', 'komodo', 'agoras-tokens', 'nexus',
       'cvcoin'],
      dtype='object')","Index(['0x', 'suncontract', 'rlc', 'nano', 'wings', 'stratis', 'singulardtv'], dtype='object')","Index(['iota', 'zcash', 'factom', 'populous', 'nem', 'ark', 'waves'], dtype='object')","Index(['crypto-com', 'aidos-kuneen', 'stellar', 'eos', 'district0x', 'dash',
       'adx-net'],
      dtype='object')","Index(['bitcoin-cash', 'litecoin', 'monero', 'ethereum', 'bitcoin', 'neo'], dtype='object')"
20170903,"Index(['syscoin', 'ark', 'ardor', 'nano', 'aidos-kuneen', 'cvcoin',
       'agoras-tokens'],
      dtype='object')","Index(['singulardtv', 'factom', 'stellar', 'populous', 'rlc', 'dash', 'steem'], dtype='object')","Index(['0x', 'eos', 'nexus', 'stratis', 'waves', 'suncontract', 'wings'], dtype='object')","Index(['bitcoin-cash', 'primas', 'iota', 'monero', 'zcash', 'adx-net',
       'district0x'],
      dtype='object')","Index(['litecoin', 'crypto-com', 'bitcoin', 'ethereum', 'neo', 'komodo',
       'nem'],
      dtype='object')"
20170912,"Index(['populous', 'aidos-kuneen', 'loopring', 'rlc', 'nano', 'cvcoin',
       'suncontract', 'agoras-tokens'],
      dtype='object')","Index(['crypto-com', 'stellar', 'nexus', 'monero', 'nem', 'ardor', 'factom'], dtype='object')","Index(['adx-net', 'eos', 'dash', 'wings', 'district0x', 'steem', 'waves'], dtype='object')","Index(['komodo', 'bitcoin', 'ethereum', 'singulardtv', '0x', 'zcash',
       'stratis'],
      dtype='object')","Index(['primas', 'litecoin', 'neo', 'ark', 'bitcoin-cash', 'iota', 'syscoin'], dtype='object')"
20170921,"Index(['factom', 'wings', 'populous', 'ardor', 'loopring', 'agoras-tokens',
       'agrello-delta', 'primas'],
      dtype='object')","Index(['suncontract', 'komodo', 'nano', 'district0x', 'singulardtv', 'steem',
       'rlc'],
      dtype='object')","Index(['zcash', 'adx-net', 'nexus', 'syscoin', 'neblio', '0x', 'waves'], dtype='object')","Index(['neo', 'litecoin', 'stratis', 'eos', 'stellar', 'ark', 'nem'], dtype='object')","Index(['bitcoin-cash', 'ethereum', 'dash', 'bitcoin', 'monero', 'crypto-com',
       'iota'],
      dtype='object')"
20170930,"Index(['komodo', 'syscoin', 'agoras-tokens', 'rlc', 'nano', 'cvcoin',
       'aidos-kuneen', 'primas'],
      dtype='object')","Index(['ark', 'populous', 'singulardtv', 'suncontract', 'factom', 'wings',
       'nem', 'neblio'],
      dtype='object')","Index(['monero', 'agrello-delta', 'stellar', 'nexus', 'loopring', '0x',
       'stratis', 'district0x'],
      dtype='object')","Index(['crypto-com', 'kyber-network', 'dash', 'vibe', 'iota', 'litecoin',
       'ardor', 'waves'],
      dtype='object')","Index(['zcash', 'adx-net', 'neo', 'eos', 'bitcoin', 'bitcoin-cash', 'steem',
       'ethereum'],
      dtype='object')"
