,Port1,Port2,Port3,Port4,Port5
20170804,1.052420348122195,1.9880789090106812,0.9743337294682489,0.3526774412208243,0.8220734415412281
20170816,0.11409489193891259,0.18196165244933404,0.5116921037623671,0.41670241183520423,0.12516641859836267
20170828,0.13835207712021477,-0.12237269995593261,-0.11409979644064015,-0.179710082654847,-0.2664788720533822
20170909,-0.09828141122300126,-0.16352060104516497,-0.290627320436313,-0.21762859826071868,-0.22555874181983146
20170921,0.07754235189215627,0.06854935744394917,0.3432626435402235,0.1422711908082858,0.25822567648745953
20171003,0.07225249621264526,0.014243960684614117,-0.027967959723506682,-0.04599067930583993,-0.00726963791104515
20171015,0.09463212164969481,0.03636497799110692,0.1190208771630817,0.06681686708373633,0.013178491479682438
20171027,0.029504238691267264,0.15659448902491913,0.20181685461145452,0.088180685989092,0.115144941747166
20171108,0.12901848517034947,0.16768631365082332,-0.050110205323297304,0.24099239416090357,0.31049558515735054
20171120,0.6913015554507405,0.23298782512947266,0.15643361454037572,0.8231749985886541,0.39836063066039806
20171202,1.6447978275126163,0.5022858754212942,0.7008939571240047,0.5591091622166804,0.6807153786554807
20171214,0.8052130129991014,0.5132727244014231,1.0501270797485522,0.47463563810462733,0.2561013726035177
20171226,1.0851753166495948,1.2062023269900939,0.4514163463413936,1.114425406993091,0.3914126344111644
20180107,0.1493974702295339,-0.2517112905565207,-0.2820206732597484,-0.31971163096466765,-0.15919389161045178
20180119,0.01285282040160834,-0.1805652836977512,-0.1440229798507372,-0.19683455631850846,-0.1255741517099994
20180131,-0.21281377490553124,-0.2627301957667131,-0.13410548548354176,-0.29160996441006326,-0.2329593449969665
20180212,-0.13775957214464002,-0.15271722375434882,-0.13410752760028524,-0.08041844925545898,-0.0645337219133647
20180224,-0.09320048793669998,-0.05437193258927412,-0.15545357925374995,-0.19908428483714743,-0.26415968871269985
20180308,-0.11037801084632144,-0.07537462869925882,-0.09683586115789264,-0.14036906893774712,-0.1348855950068014
20180320,-0.19217100945946994,-0.2770292113334718,-0.20172994312293652,-0.19953223992136637,-0.3001479926681738
20180401,0.40640250686835894,0.3352091565299183,0.28334944926452604,0.2763860816759206,0.25111705782390753
20180413,0.25495627837243784,0.23150606838886,0.31126253235826334,0.20722009118379564,0.30334710349416477
20180425,0.19203149798902008,0.3343180635125544,0.608454567033006,0.19307362496356129,0.3554646951475651
20180507,-0.0970301194292868,-0.14760401839286882,0.09183935458860377,-0.17633236577353195,-0.2047126723602103
20180519,-0.10452446207083001,-0.1968536086938171,-0.23615604941213356,-0.16334153584011743,-0.1395445694672694
20180531,-0.14032785325977382,-0.28670857009637213,-0.2543005950187932,-0.25560286706446805,-0.22993677053934647
20180612,-0.21488020516950937,-0.2350621966964215,-0.2231387503013088,-0.1426036451001761,-0.2117582752021701
20180624,0.12661627350440546,0.012576014742810991,0.29511238332545403,0.12788255831430773,0.10340159172689319
20180706,0.0600285276995693,0.05591803245665031,0.05528581516346802,-0.02031836347951903,-0.01579250751787
20180718,-0.04734290838168855,-0.1368188664081401,-0.06995420189412473,-0.1270215210634493,-0.0528674974196611
20180730,-0.38519620094937257,-0.3561880275614855,-0.40710728485390063,-0.39922584799191657,-0.3467507503642556
20180811,-0.06143033052187364,-0.0995741632388338,0.005377222314634005,-0.0044054641549036155,-0.06804917633710793
20180823,0.18589454403629607,0.2510135988845982,0.2055913757160564,0.18337312696181868,0.18296510930315074
20180904,-0.10548966203157327,-0.1950773117351153,-0.1756781273401449,-0.2563251575180963,-0.20299214345706784
20180916,0.004107590121728337,0.01623359731450349,0.024688759810932794,0.05964538485404181,0.08186731895403548
20180928,0.03597953911779482,0.06406582840116815,0.12131777549241639,0.06394660982672884,-0.009353470636458302
20181010,0.05419835069425397,0.1725517568671998,0.022904234857769164,-0.06789451115218657,-0.07730848936510631
20181022,0.05225155511705072,0.08522199731779094,-0.031931997610443075,-0.03209927586050841,-0.03392564351278312
20181103,-0.1624912339586747,-0.18341523673022497,-0.1617997021642794,-0.18634523704861972,-0.2251433758621641
20181115,-0.31394482728349593,-0.32772149835556436,-0.3890137879703533,-0.41057959033088876,-0.3543152759373875
20181127,-0.04856533916335135,-0.07160031910478931,-0.07194297912672103,-0.03537219095362032,-0.13750134737640968
20181209,0.0741044988969228,0.10956186231588232,0.04689599073130656,0.11195724524723273,0.12154887240900404
20181221,0.03307099634690536,0.020121598560279834,-0.01067528773306152,0.01490838134851398,0.02983122463622136
20190102,-0.08943479295681392,0.06406967822585745,-0.07002545062517618,-0.08774051892124209,-0.08504964895047064
20190114,0.007766423610239727,0.027150861889010617,0.03902186320777679,-0.04098037178928037,-0.009966006709027433
20190126,-0.08052646479640439,-0.0790585320605697,-0.054370356455973906,-0.1348284781072272,-0.12565127576195045
20190207,0.2228069260045946,0.2098100802258763,0.1207252315100891,0.18570260115314835,0.17511761247590343
20190219,0.01780402971275902,0.0834540139471312,0.028514699518647213,0.019081304986143712,-0.003791855214640725
20190303,0.5440082601194507,0.1447064733110761,0.14881100412751316,0.540846074499636,0.1613541235640512
20190315,0.04911544659990575,0.1633724561873181,0.15240112620351684,0.08723672457823078,0.05750766323433024
20190327,0.34746673195920375,0.21615469218269664,0.35848487215928665,0.12665344721822375,0.22240682866853306
20190408,-0.04827342428379364,-0.057414601745834605,0.007688083141224335,-0.13466781315784376,-0.07062829005238525
20190420,-0.07838422721450351,-0.16969549522297928,-0.12435255758507303,-0.13052727329713035,-0.04111136409853121
20190502,0.05994216896546556,0.09025941319742282,-0.00859274233866145,0.036731646628907266,0.13451934610887897
20190514,0.17869976190386147,0.26567531024777413,0.21707334582488483,0.1872183288845514,0.15996339155019068
20190526,-0.025925877879851015,-0.011445984243208404,-0.006039818260947971,0.0746935703259528,0.022589370424094167
20190607,0.12358511053548457,0.09432313010778777,0.15881845934187966,0.14069990816078187,0.024988621675587117
20190619,0.04486292447666788,-0.08986409835852878,0.037266899240725744,-0.04943577705918839,-0.06793585152950408
20190701,-0.059084227571993816,-0.07471281716592948,-0.11276946553752752,-0.11000648099639593,-0.14430976963794132
20190713,-0.08679925587206534,-0.09849760048035353,-0.10894039190734625,-0.11563155670848871,-0.08872673263898384
20190725,-0.014276499541532458,-0.03471738295882557,-0.08966484871279644,-0.10782696617135554,-0.062151424186718485
20190806,-0.09650294081747489,-0.12479972956704544,-0.12954529710809096,-0.11723547426514612,-0.05838493419673134
20190818,0.013358401995619216,-0.04247394938159336,-0.10005570781070959,-0.03436279668262395,-0.14504908315908355
20190830,0.007527326779790586,-0.006204353230387448,0.017400289259461313,2.7963934888021403e-06,0.020678006627581742
20190911,0.11944816231386819,0.01563440613164349,-0.004507557987886433,-0.034803178931825815,0.10190477763441869
20190923,-0.0579670295072559,-0.1043078638418987,-0.08147684259385236,-0.09380138026031482,-0.07963910942686582
20191005,-0.00740810346236354,-0.027169992325175467,0.0531518904119299,0.015599462153954557,-0.03666779194911075
20191017,0.3181593616825684,0.07164104845871426,0.10012248078474452,0.018666747943753666,0.19047660795049465
